customer_id,customer_type,city,revenue,orders,avg_order_value
C02743,Returning,Riyadh,41140.3,16,2571.27
C02744,Returning,Riyadh,87096.93,21,4147.47
C02745,New,Madinah,72662.37,20,3633.12
C02746,Returning,Riyadh,93491.91,23,4064.87
C02747,Returning,Riyadh,78854.01,23,3428.44
C02748,Returning,Abha,81577.89,24,3399.08
C02749,Loyal,Dammam,33345.4,12,2778.78
C02750,New,Jeddah,82797.26,22,3763.51
C02751,Returning,Riyadh,49764.590000000004,12,4147.05
C02752,Returning,Abha,81277.58,22,3694.44
C02753,Returning,Khobar,54661.05,17,3215.36
C02754,Loyal,Makkah,68817.17,23,2992.05
C02755,Loyal,Jeddah,80434.65,21,3830.22
C02756,Returning,Abha,85053.55,22,3866.07
C02757,Loyal,Abha,39845.46,13,3065.04
C02758,Returning,Jeddah,64400.009999999995,19,3389.47
C02759,Returning,Riyadh,94471.61,23,4107.46
C02760,Returning,Madinah,49995.020000000004,16,3124.69
C02761,Returning,Riyadh,36509.46,11,3319.04
C02762,Returning,Madinah,54335.14,17,3196.18
C02763,Loyal,Jeddah,92702.88,25,3708.12
C02764,Returning,Riyadh,78412.15,20,3920.61
C02765,Returning,Khobar,24723.28,12,2060.27
C02766,Returning,Madinah,52629.96,15,3508.66
C02767,Loyal,Riyadh,48115.840000000004,12,4009.65
C02768,New,Khobar,65464.68,16,4091.54
C02769,Returning,Makkah,74000.92,18,4111.16
C02770,Returning,Dammam,73410.21,24,3058.76
C02771,Returning,Jeddah,74647.71,22,3393.08
C02772,New,Khobar,77251.5,24,3218.81
C02773,Returning,Madinah,59345.630000000005,16,3709.1
C02774,Returning,Makkah,81894.13,19,4310.22
C02775,New,Madinah,81087.76,22,3685.81
C02776,Loyal,Jeddah,70189.81999999999,14,5013.56
C02777,Returning,Jeddah,97846.71,24,4076.95
C02778,Loyal,Riyadh,105360.75,28,3762.88
C02779,Returning,Makkah,61880.32,22,2812.74
C02780,Returning,Dammam,29689.55,9,3298.84
C02781,Returning,Dammam,49720.82,18,2762.27
C02782,Returning,Madinah,55205.19,16,3450.32
C02783,Returning,Jeddah,79432.11,18,4412.9
C02784,Returning,Dammam,32717.95,11,2974.36
C02785,Returning,Khobar,89824.99,23,3905.43
C02786,New,Abha,56557.58,22,2570.8
C02787,New,Jeddah,92257.89,28,3294.92
C02788,Returning,Jeddah,59242.31,22,2692.83
C02789,New,Jeddah,94651.64,27,3505.62
C02790,Returning,Jeddah,49862.479999999996,13,3835.58
C02791,Returning,Jeddah,83786.2,27,3103.19
C02792,Returning,Dammam,59103.43,20,2955.17
C02793,Returning,Riyadh,55439.07,19,2917.85
C02794,Returning,Dammam,97536.2,25,3901.45
C02795,Loyal,Khobar,59942.74,20,2997.14
C02796,Returning,Abha,77502.93,21,3690.62
C02797,New,Dammam,65756.53,19,3460.87
C02798,Loyal,Khobar,83047.72,25,3321.91
C02799,Loyal,Riyadh,89947.75,23,3910.77
C02800,Loyal,Riyadh,75938.46,21,3616.12
C02801,Returning,Dammam,44303.45,15,2953.56
C02802,Returning,Jeddah,58163.67,17,3421.39
C02803,New,Jeddah,37565.72,9,4173.97
C02804,Returning,Jeddah,63560.97,17,3738.88
C02805,Returning,Khobar,72787.87,17,4281.64
C02806,Returning,Madinah,83244.56,21,3964.03
C02807,New,Khobar,86738.67,22,3942.67
C02808,New,Jeddah,44931.24,15,2995.42
C02809,Returning,Dammam,67591.15,19,3557.43
C02810,Loyal,Abha,45625.04,18,2534.72
C02811,New,Riyadh,101771.81999999999,23,4424.86
C02812,Loyal,Jeddah,57717.08,16,3607.32
C02813,Returning,Khobar,83478.37,24,3478.27
C02814,New,Khobar,95712.06,26,3681.23
C02815,New,Abha,95109.33,28,3396.76
C02816,New,Dammam,64043.41,20,3202.17
C02817,Returning,Khobar,86565.59,23,3763.72
C02818,New,Madinah,91570.09,24,3815.42
C02819,Returning,Madinah,46049.12,16,2878.07
C02820,Loyal,Riyadh,91086.87000000001,22,4140.31
C02821,Loyal,Abha,66586.72,25,2663.47
C02822,Returning,Madinah,89636.16,25,3585.45
C02823,Returning,Madinah,93974.01999999999,20,4698.7
C02824,New,Dammam,49375.380000000005,17,2904.43
C02825,New,Abha,55131.39,20,2756.57
C02826,Returning,Abha,80274.11,19,4224.95
C02827,Returning,Abha,60013.43,16,3750.84
C02828,Returning,Riyadh,49487.32,20,2474.37
C02829,New,Abha,102308.73,26,3934.95
C02830,Returning,Jeddah,93457.86,22,4248.08
C02831,Loyal,Khobar,85569.8,23,3720.43
C02832,Returning,Jeddah,89919.78,23,3909.56
C02833,New,Jeddah,81981.69,23,3564.42
C02834,Loyal,Khobar,61714.41,18,3428.58
C02835,New,Riyadh,46444.01,16,2902.75
C02836,Loyal,Abha,74678.62,24,3111.61
C02837,Returning,Riyadh,103987.69,24,4332.82
C02838,Loyal,Jeddah,65342.38,17,3843.67
C02839,New,Khobar,37545.07,16,2346.57
C02840,Returning,Khobar,60408.19,18,3356.01
C02841,Returning,Khobar,99494.48,23,4325.85
C02842,Returning,Riyadh,69898.2,17,4111.66
C02843,Loyal,Khobar,63413.06,21,3019.67
C02844,Loyal,Dammam,77595.25,25,3103.81
C02845,Loyal,Madinah,64916.26,19,3416.65
C02846,Loyal,Abha,71758.25,19,3776.75
C02847,Returning,Riyadh,70876.45,19,3730.34
C02848,Loyal,Makkah,80903.53,24,3370.98
C02849,Loyal,Abha,82149.16,21,3911.86
C02850,New,Madinah,43685.259999999995,14,3120.38
C02851,Returning,Riyadh,84781.03,22,3853.68
C02852,Loyal,Makkah,52799.61,20,2639.98
C02853,Returning,Jeddah,90137.83,19,4744.1
C02854,Returning,Madinah,50645.87,18,2813.66
C02855,Returning,Riyadh,57254.92,15,3816.99
C02856,New,Abha,54652.66,20,2732.63
C02857,New,Makkah,42074.66,14,3005.33
C02858,New,Jeddah,70225.59,22,3192.07
C02859,New,Khobar,34652.12,14,2475.15
C02860,Returning,Makkah,105646.95,31,3407.97
C02861,Returning,Makkah,44398.18,11,4036.2
C02862,Returning,Abha,92598.48,20,4629.92
C02863,New,Khobar,92331.13,24,3847.13
C02864,Returning,Dammam,82995.81999999999,25,3319.83
C02865,Returning,Jeddah,85273.2,23,3707.53
C02866,Returning,Makkah,74680.87,20,3734.04
C02867,Returning,Abha,98799.33,23,4295.62
C02868,Returning,Riyadh,85725.97,24,3571.92
C02869,Returning,Makkah,54466.72,19,2866.67
C02870,Loyal,Dammam,92297.83,20,4614.89
C02871,Returning,Abha,58054.7,19,3055.51
C02872,New,Jeddah,61304.23,18,3405.79
C02873,Returning,Dammam,58074.7,19,3056.56
C02874,Loyal,Jeddah,88283.21,26,3395.51
C02875,Loyal,Abha,111123.58,26,4273.98
C02876,Returning,Madinah,94315.11,23,4100.66
C02877,Loyal,Riyadh,79879.35,18,4437.74
C02878,New,Riyadh,40322.41,15,2688.16
C02879,Returning,Riyadh,70928.47,19,3733.08
C02880,New,Jeddah,99039.79,22,4501.81
C02881,Loyal,Dammam,83909.55,22,3814.07
C02882,New,Riyadh,70512.4,18,3917.36
C02883,Returning,Riyadh,34460.31,14,2461.45
C02884,New,Makkah,100318.98,27,3715.52
C02885,Returning,Jeddah,79300.78,22,3604.58
C02886,Loyal,Khobar,92400.65,26,3553.87
C02887,Loyal,Abha,101750.65,25,4070.03
C02888,New,Riyadh,101344.37,23,4406.28
C02889,Returning,Dammam,46035.7,17,2707.98
C02890,Returning,Riyadh,48821.11,17,2871.83
C02891,Loyal,Khobar,74873.63,22,3403.35
C02892,Returning,Riyadh,51510.01,19,2711.05
C02893,Returning,Madinah,41282.11,14,2948.72
C02894,New,Abha,68330.85,23,2970.91
C02895,Returning,Khobar,36648.12,16,2290.51
C02896,Loyal,Jeddah,68098.9,22,3095.4
C02897,Returning,Abha,105626.78,26,4062.57
C02898,Loyal,Madinah,62561.68,23,2720.07
C02899,Returning,Makkah,46740.840000000004,16,2921.3
C02900,Loyal,Riyadh,59953.65,18,3330.76
C02901,Returning,Riyadh,70573.97,21,3360.67
C02902,New,Riyadh,50065.57,15,3337.7
C02903,Loyal,Madinah,59027.82,15,3935.19
C02904,Loyal,Khobar,96335.47,21,4587.4
C02905,Returning,Makkah,63788.159999999996,18,3543.79
C02906,Returning,Makkah,60786.04,15,4052.4
C02907,Returning,Dammam,92102.07,25,3684.08
C02908,Returning,Riyadh,65800.09,17,3870.59
C02909,Loyal,Dammam,95919.97,19,5048.42
C02910,New,Jeddah,87774.07,25,3510.96
C02911,Returning,Riyadh,79045.03,21,3764.05
C02912,New,Dammam,54213.39,19,2853.34
C02913,Loyal,Riyadh,75630.8,18,4201.71
C02914,Returning,Khobar,74977.39,24,3124.06
C02915,Returning,Madinah,87509.43,23,3804.76
C02916,New,Riyadh,58841.78,23,2558.34
C02917,Returning,Dammam,71934.97,25,2877.4
C02918,Returning,Madinah,58405.520000000004,19,3073.97
C02919,Loyal,Makkah,83988.9,25,3359.56
C02920,New,Madinah,84080.63,26,3233.87
C02921,Loyal,Jeddah,33269.05,13,2559.16
C02922,Loyal,Madinah,86048.36,21,4097.54
C02923,New,Dammam,65644.51,22,2983.84
C02924,New,Abha,83728.59,21,3987.08
C02925,Returning,Dammam,73530.55,18,4085.03
C02926,New,Madinah,61145.520000000004,16,3821.6
C02927,Returning,Khobar,44216.93,20,2210.85
C02928,New,Makkah,90216.65,25,3608.67
C02929,New,Riyadh,77486.23,21,3689.82
C02930,Loyal,Makkah,89836.98,24,3743.21
C02931,Returning,Dammam,83410.03,23,3626.52
C02932,Returning,Abha,54550.21,14,3896.44
C02933,New,Abha,63739.090000000004,20,3186.95
C02934,New,Jeddah,114177.99,26,4391.46
C02935,Returning,Jeddah,42956.71,15,2863.78
C02936,Returning,Makkah,48687.87,18,2704.88
C02937,Loyal,Abha,84885.54000000001,20,4244.28
C02938,New,Riyadh,76706.51,20,3835.33
C02939,Returning,Khobar,50027.41,17,2942.79
C02940,New,Jeddah,58921.43,19,3101.13
C02941,Returning,Khobar,66737.59,20,3336.88
C02942,New,Khobar,79406.16,17,4670.95
C02943,New,Jeddah,100447.81,24,4185.33
C02944,Returning,Madinah,57956.39,14,4139.74
C02945,Returning,Makkah,72197.24,20,3609.86
C02946,Returning,Makkah,124424.54,34,3659.55
C02947,New,Khobar,103655.18000000001,24,4318.97
C02948,Returning,Dammam,73012.31999999999,18,4056.24
C02949,Returning,Jeddah,121719.4,28,4347.12
C02950,Returning,Abha,75090.26,21,3575.73
C02951,New,Riyadh,56318.27,23,2448.62
C02952,New,Riyadh,47966.61,17,2821.57
C02953,Loyal,Makkah,51661.78,13,3973.98
C02954,Returning,Jeddah,73092.6,17,4299.56
C02955,Returning,Khobar,109291.4,26,4203.52
C02956,Returning,Jeddah,107867.3,25,4314.69
C02957,New,Riyadh,87732.29,27,3249.34
C02958,Returning,Madinah,57639.5,14,4117.11
C02959,Returning,Abha,99078.84,31,3196.09
C02960,Loyal,Abha,78550.09999999999,21,3740.48
C02961,Loyal,Riyadh,87806.69,23,3817.68
C02962,Returning,Madinah,53924.84,17,3172.05
C02963,New,Dammam,99931.02,25,3997.24
C02964,New,Jeddah,103571.13,26,3983.5
C02965,New,Khobar,110306.75,27,4085.44
C02966,Returning,Dammam,109521.29,28,3911.47
C02967,New,Riyadh,84658.73,24,3527.45
C02968,Returning,Riyadh,41351.86,18,2297.33
C02969,New,Abha,65044.65,12,5420.39
C02970,New,Dammam,67714.68,17,3983.22
C02971,Returning,Madinah,80065.31,23,3481.1
C02972,New,Abha,67123.47,18,3729.08
C02973,Loyal,Khobar,71975.41,20,3598.77
C02974,Returning,Makkah,62306.01,15,4153.73
C02975,Loyal,Jeddah,76326.61,21,3634.6
C02976,Returning,Dammam,83882.4,24,3495.1
C02977,Returning,Makkah,109542.23,28,3912.22
C02978,Returning,Madinah,104379.67,26,4014.6
C02979,New,Dammam,49791.2,16,3111.95
C02980,Returning,Makkah,48491.73,21,2309.13
C02981,Loyal,Khobar,45624.64,15,3041.64
C02982,Loyal,Riyadh,69865.03,21,3326.91
C02983,Returning,Makkah,102017.75,24,4250.74
C02984,Returning,Riyadh,57071.06,23,2481.35
C02985,Returning,Jeddah,85238.11,21,4058.96
C02986,Returning,Khobar,92077.15,22,4185.32
C02987,Loyal,Khobar,61327.39,18,3407.08
C02988,New,Makkah,48940.96,14,3495.78
C02989,Returning,Jeddah,83646.87,22,3802.13
C02990,Returning,Dammam,79597.56,21,3790.36
C02991,New,Riyadh,74567.17,18,4142.62
C02992,New,Dammam,87609.38,27,3244.79
C02993,Returning,Jeddah,79469.49,23,3455.2
C02994,Loyal,Dammam,101098.89,26,3888.42
C02995,Loyal,Makkah,36172.3,14,2583.74
C02996,Loyal,Jeddah,62740.61,19,3302.14
C02997,New,Madinah,81285.51,23,3534.15
C02998,New,Madinah,101991.53,27,3777.46
C02999,Returning,Dammam,95396.17,27,3533.19
C03000,Loyal,Dammam,86211.86,24,3592.16
C03001,Returning,Riyadh,87581.03,23,3807.87
C03002,Returning,Madinah,47857.590000000004,16,2991.1
C03003,New,Dammam,80188.44,24,3341.18
C03004,New,Madinah,83082.83,22,3776.49
C03005,Returning,Riyadh,71338.14,18,3963.23
C03006,Returning,Jeddah,49957.58,19,2629.35
C03007,Returning,Jeddah,58509.49,18,3250.53
C03008,New,Dammam,69752.11,23,3032.7
C03009,Returning,Khobar,91045.12,26,3501.74
C03010,Returning,Khobar,72461.34,20,3623.07
C03011,New,Jeddah,70288.01,22,3194.91
C03012,New,Makkah,95049.34,25,3801.97
C03013,Returning,Khobar,62736.829999999994,16,3921.05
C03014,Returning,Khobar,55736.38,15,3715.76
C03015,Returning,Dammam,97698.94,25,3907.96
C03016,Returning,Jeddah,71026.62,15,4735.11
C03017,New,Riyadh,97665.17,23,4246.31
C03018,Loyal,Abha,65689.32,19,3457.33
C03019,Returning,Abha,60065.64,20,3003.28
C03020,Returning,Jeddah,69982.88,18,3887.94
C03021,New,Madinah,102819.66,24,4284.15
C03022,New,Madinah,67645.45,20,3382.27
C03023,New,Abha,77631.41,22,3528.7
C03024,Returning,Abha,68908.34,19,3626.75
C03025,New,Riyadh,63694.97,16,3980.94
C03026,Returning,Riyadh,74945.29,20,3747.26
C03027,Returning,Riyadh,85912.76,27,3181.95
C03028,Loyal,Jeddah,74488.07,16,4655.5
C03029,Returning,Makkah,45524.1,14,3251.72
C03030,New,Dammam,91994.05,24,3833.09
C03031,Returning,Abha,85353.93,19,4492.31
C03032,Loyal,Abha,67527.35,17,3972.2
C03033,Returning,Madinah,55882.7,18,3104.59
C03034,Returning,Abha,72910.63,17,4288.86
C03035,Loyal,Madinah,78612.6,22,3573.3
C03036,Returning,Madinah,63076.619999999995,22,2867.12
C03037,New,Dammam,66000.4,18,3666.69
C03038,Loyal,Jeddah,80952.94,19,4260.68
C03039,New,Abha,62064.65,17,3650.86
C03040,Returning,Makkah,72076.23999999999,18,4004.24
C03041,Returning,Makkah,100194.09,25,4007.76
C03042,Returning,Abha,71334.78,22,3242.49
C03043,New,Abha,88276.12,23,3838.09
C03044,Returning,Khobar,40437.41,14,2888.39
C03045,New,Riyadh,41503.369999999995,16,2593.96
C03046,Loyal,Dammam,53352.909999999996,16,3334.56
C03047,New,Khobar,103623.17,31,3342.68
C03048,Loyal,Dammam,78930.68,23,3431.77
C03049,Returning,Khobar,73004.08,23,3174.09
C03050,Returning,Abha,76475.19,17,4498.54
C03051,New,Madinah,90450.58,21,4307.17
C03052,New,Jeddah,109781.52,27,4065.98
C03053,New,Makkah,82696.26,19,4352.43
C03054,Loyal,Riyadh,52734.84,14,3766.77
C03055,Returning,Jeddah,71532.85,18,3974.05
C03056,Loyal,Jeddah,90155.29000000001,22,4097.97
C03057,Returning,Khobar,54282.26,13,4175.56
C03058,Loyal,Dammam,68340.46,22,3106.38
C03059,Returning,Dammam,46101.59,18,2561.2
C03060,Returning,Madinah,98120.29000000001,29,3383.46
C03061,Returning,Khobar,71969.95999999999,17,4233.53
C03062,Returning,Dammam,85929.63,21,4091.89
C03063,Returning,Riyadh,52047.93,19,2739.36
C03064,Returning,Dammam,78400.55,22,3563.66
C03065,New,Abha,67838.32,22,3083.56
C03066,New,Makkah,83773.27,21,3989.2
C03067,Returning,Riyadh,94839.71,25,3793.59
C03068,Returning,Riyadh,82667.21,21,3936.53
C03069,Returning,Abha,70989.8,17,4175.87
C03070,Returning,Riyadh,47240.41,17,2778.85
C03071,Loyal,Jeddah,42681.01,22,1940.05
C03072,New,Madinah,69888.95,20,3494.45
C03073,Returning,Dammam,40286.79,12,3357.23
C03074,New,Abha,30729.3,10,3072.93
C03075,New,Riyadh,27883.9,12,2323.66
C03076,Returning,Dammam,73113.92,16,4569.62
C03077,Returning,Madinah,91005.33,20,4550.27
C03078,Returning,Jeddah,78406.06,24,3266.92
C03079,New,Abha,40246.840000000004,10,4024.68
C03080,New,Madinah,62422.99,20,3121.15
C03081,New,Madinah,86934.84,21,4139.75
C03082,New,Khobar,38787.26,13,2983.64
C03083,Returning,Madinah,70005.41,20,3500.27
C03084,Loyal,Makkah,101178.51000000001,25,4047.14
C03085,Returning,Abha,48628.950000000004,16,3039.31
C03086,Returning,Dammam,52710.479999999996,14,3765.03
C03087,Loyal,Abha,85295.02,23,3708.48
C03088,Returning,Madinah,80643.95999999999,21,3840.19
C03089,Returning,Makkah,78496.73,23,3412.9
C03090,Returning,Dammam,59561.13,18,3308.95
C03091,Returning,Abha,47695.13,19,2510.27
C03092,Returning,Jeddah,53999.51,18,2999.97
C03093,Returning,Makkah,56492.13,17,3323.07
C03094,Loyal,Dammam,47147.490000000005,12,3928.96
C03095,Returning,Makkah,56833.4,21,2706.35
C03096,New,Jeddah,92710.86,22,4214.13
C03097,Returning,Khobar,75665.44,21,3603.12
C03098,Returning,Makkah,101706.09,25,4068.24
C03099,Returning,Khobar,90268.88,18,5014.94
C03100,New,Madinah,53387.12,16,3336.7
C03101,Loyal,Riyadh,69949.84,23,3041.3
C03102,Loyal,Makkah,67183.25,16,4198.95
C03103,Loyal,Khobar,109839.58,28,3922.84
C03104,Returning,Dammam,80887.11,25,3235.48
C03105,New,Dammam,69934.20999999999,18,3885.23
C03106,Returning,Dammam,51065.57,15,3404.37
C03107,Returning,Madinah,55573.36,19,2924.91
C03108,Returning,Khobar,102746.72,29,3542.99
C03109,Returning,Madinah,52912.1,16,3307.01
C03110,New,Abha,86239.54,26,3316.91
C03111,Returning,Khobar,65638.98,21,3125.67
C03112,Returning,Abha,73794.36,20,3689.72
C03113,Returning,Makkah,59203.7,18,3289.09
C03114,Loyal,Jeddah,76276.31,19,4014.54
C03115,Returning,Dammam,59013.82,17,3471.4
C03116,Loyal,Makkah,133207.42,30,4440.25
C03117,Returning,Madinah,69455.31999999999,20,3472.77
C03118,Returning,Jeddah,71100.15,17,4182.36
C03119,New,Khobar,61566.89,18,3420.38
C03120,Loyal,Jeddah,60798.58,21,2895.17
C03121,New,Khobar,59523.98,17,3501.41
C03122,New,Madinah,76102.63,18,4227.92
C03123,Loyal,Makkah,39482.21,11,3589.29
C03124,Loyal,Abha,105936.19,24,4414.01
C03125,Loyal,Dammam,63321.03,21,3015.29
C03126,Loyal,Dammam,108557.40000000001,27,4020.64
C03127,Returning,Jeddah,83147.28,20,4157.36
C03128,Returning,Makkah,104533.45,27,3871.61
C03129,Returning,Makkah,44035.21,14,3145.37
C03130,Returning,Makkah,67514.6,22,3068.85
C03131,Returning,Jeddah,52731.88,15,3515.46
C03132,New,Jeddah,80296.69,18,4460.93
C03133,New,Jeddah,68615.31999999999,17,4036.2
C03134,Loyal,Dammam,74603.78,20,3730.19
C03135,Loyal,Riyadh,70626.48,22,3210.29
C03136,Loyal,Makkah,46924.23,16,2932.76
C03137,Returning,Riyadh,64474.7,22,2930.67
C03138,New,Madinah,66017.71,17,3883.39
C03139,Returning,Dammam,63192.73,17,3717.22
C03140,Loyal,Madinah,80325.48,18,4462.53
C03141,Returning,Jeddah,130045.44,22,5911.16
C03142,Loyal,Jeddah,72234.56,15,4815.64
C03143,Returning,Riyadh,48296.75,15,3219.78
C03144,Loyal,Dammam,54117.189999999995,21,2577.01
C03145,New,Khobar,110197.11,31,3554.75
C03146,Returning,Dammam,69093.41,18,3838.52
C03147,Loyal,Abha,55048.57,20,2752.43
C03148,New,Khobar,52184.55,15,3478.97
C03149,Loyal,Khobar,43235.44,15,2882.36
C03150,Returning,Riyadh,44195.84,12,3682.99
C03151,New,Makkah,113137.36,27,4190.27
C03152,Returning,Madinah,57562.2,17,3386.01
C03153,New,Riyadh,61664.090000000004,17,3627.3
C03154,Returning,Madinah,57106.5,16,3569.16
C03155,Loyal,Makkah,89952.7,23,3910.99
C03156,Returning,Madinah,87223.27,22,3964.69
C03157,New,Dammam,61314.19,17,3606.72
C03158,Loyal,Khobar,94480.52,23,4107.85
C03159,Returning,Khobar,71191.29,17,4187.72
C03160,Returning,Madinah,60661.75,17,3568.34
C03161,New,Dammam,126435.58,32,3951.11
C03162,Returning,Abha,104743.9,23,4554.08
C03163,Returning,Jeddah,67308.8,22,3059.49
C03164,New,Jeddah,63528.49,16,3970.53
C03165,Loyal,Jeddah,104983.87,27,3888.29
C03166,Returning,Madinah,57702.25,19,3036.96
C03167,Returning,Makkah,103758.54,23,4511.24
C03168,Returning,Makkah,45646.92,17,2685.11
C03169,Returning,Khobar,89515.86,28,3197.0
C03170,New,Khobar,57323.72,20,2866.19
C03171,Returning,Jeddah,71743.72,20,3587.19
C03172,New,Khobar,47819.49,18,2656.64
C03173,Returning,Abha,68415.88,19,3600.84
C03174,Returning,Khobar,57363.15,18,3186.84
C03175,Loyal,Madinah,75767.85,21,3607.99
C03176,Returning,Abha,52966.4,12,4413.87
C03177,Loyal,Riyadh,56084.49,18,3115.8
C03178,Loyal,Makkah,64564.86,20,3228.24
C03179,New,Jeddah,55790.6,14,3985.04
C03180,Returning,Abha,87347.02,21,4159.38
C03181,Loyal,Riyadh,58440.22,22,2656.37
C03182,Loyal,Abha,120720.37,28,4311.44
C03183,New,Dammam,92186.19,24,3841.09
C03184,Returning,Riyadh,35788.8,14,2556.34
C03185,Returning,Abha,47921.46,14,3422.96
C03186,Loyal,Riyadh,71814.34,21,3419.73
C03187,Loyal,Dammam,115676.06,29,3988.83
C03188,New,Riyadh,61144.64,18,3396.92
C03189,Loyal,Jeddah,75165.38,22,3416.61
C03190,Returning,Abha,43287.8,10,4328.78
C03191,Returning,Khobar,54173.7,17,3186.69
C03192,Returning,Abha,92822.48,28,3315.09
C03193,Loyal,Khobar,86037.45,19,4528.29
C03194,New,Jeddah,122881.32,32,3840.04
C03195,New,Riyadh,78271.56,21,3727.22
C03196,Loyal,Madinah,79185.83,22,3599.36
C03197,Returning,Jeddah,27004.83,13,2077.29
C03198,Returning,Dammam,49233.19,17,2896.07
C03199,New,Abha,62597.32,17,3682.2
C03200,New,Dammam,65481.06,21,3118.15
C03201,Returning,Dammam,91849.55,23,3993.46
C03202,Loyal,Abha,78801.02,18,4377.83
C03203,New,Madinah,115451.18000000001,28,4123.26
C03204,Loyal,Makkah,77343.92,23,3362.78
C03205,Loyal,Riyadh,80906.42,20,4045.32
C03206,Loyal,Abha,104143.44,25,4165.74
C03207,Returning,Khobar,51642.76,14,3688.77
C03208,Loyal,Madinah,46888.34,10,4688.83
C03209,Returning,Dammam,66296.34,16,4143.52
C03210,Returning,Riyadh,79608.66,20,3980.43
C03211,Returning,Dammam,79438.41,21,3782.78
C03212,Returning,Jeddah,86711.3,24,3612.97
C03213,New,Abha,78671.88,19,4140.63
C03214,Returning,Khobar,106660.51,27,3950.39
C03215,New,Jeddah,72864.52,21,3469.74
C03216,New,Makkah,47885.53,14,3420.4
C03217,Returning,Khobar,62343.91,21,2968.76
C03218,New,Jeddah,105895.31999999999,25,4235.81
C03219,New,Makkah,75651.51,19,3981.66
C03220,Returning,Dammam,90081.27,27,3336.34
C03221,New,Abha,56140.81,20,2807.04
C03222,Loyal,Makkah,49930.66,18,2773.93
C03223,Returning,Dammam,86112.28,18,4784.02
C03224,Returning,Riyadh,106085.33,24,4420.22
C03225,Loyal,Madinah,53506.38,15,3567.09
C03226,Returning,Madinah,51195.0,12,4266.25
C03227,Loyal,Jeddah,89130.14,24,3713.76
C03228,New,Khobar,53641.75,18,2980.1
C03229,New,Abha,80851.19,23,3515.27
C03230,Loyal,Dammam,37167.92,12,3097.33
C03231,New,Madinah,62423.82,16,3901.49
C03232,New,Khobar,64072.020000000004,20,3203.6
C03233,Returning,Madinah,97514.2,26,3750.55
C03234,Loyal,Makkah,64133.93,17,3772.58
C03235,New,Khobar,48020.49,16,3001.28
C03236,Returning,Madinah,73476.45,20,3673.82
C03237,New,Makkah,93348.58,24,3889.52
C03238,Returning,Makkah,63866.49,19,3361.39
C03239,Loyal,Makkah,58621.43,15,3908.1
C03240,New,Khobar,53883.36,17,3169.61
C03241,New,Khobar,58181.31,21,2770.54
C03242,Loyal,Makkah,76981.65,19,4051.67
C03243,Returning,Dammam,62092.77,14,4435.2
C03244,New,Abha,99685.9,23,4334.17
C03245,Loyal,Abha,79937.1,25,3197.48
C03246,Returning,Jeddah,71759.64,22,3261.8
C03247,Returning,Makkah,79448.87,25,3177.95
C03248,New,Dammam,81825.26,23,3557.62
C03249,Loyal,Dammam,47221.61,16,2951.35
C03250,New,Riyadh,89456.28,25,3578.25
C03251,New,Makkah,69769.06,18,3876.06
C03252,New,Riyadh,55952.47,23,2432.72
C03253,New,Abha,82054.37,19,4318.65
C03254,New,Jeddah,111670.46,25,4466.82
C03255,New,Riyadh,92944.58,24,3872.69
C03256,Returning,Riyadh,77360.17,22,3516.37
C03257,Returning,Abha,68754.53,20,3437.73
C03258,Loyal,Abha,66880.54,18,3715.59
C03259,New,Madinah,69085.5,25,2763.42
C03260,Loyal,Abha,88283.56,31,2847.86
C03261,New,Khobar,140487.35,34,4131.98
C03262,Loyal,Jeddah,70416.69,16,4401.04
C03263,Loyal,Jeddah,63937.6,19,3365.14
C03264,Returning,Madinah,42373.17,14,3026.66
C03265,Loyal,Makkah,70520.1,19,3711.58
C03266,Returning,Riyadh,64795.729999999996,21,3085.51
C03267,Loyal,Dammam,100909.97,25,4036.4
C03268,Returning,Jeddah,91477.8,27,3388.07
C03269,Returning,Khobar,83085.81,22,3776.63
C03270,Returning,Riyadh,55737.88,17,3278.7
C03271,Returning,Riyadh,83228.83,19,4380.46
C03272,Returning,Makkah,59841.65,15,3989.44
C03273,New,Khobar,62031.37,17,3648.9
C03274,Returning,Dammam,82271.16,22,3739.6
C03275,Loyal,Makkah,68422.52,17,4024.85
C03276,New,Riyadh,58598.95,20,2929.95
C03277,Returning,Madinah,32633.14,11,2966.65
C03278,Loyal,Khobar,68704.41,20,3435.22
C03279,Loyal,Khobar,49072.23,16,3067.01
C03280,Returning,Madinah,55687.38,18,3093.74
C03281,Returning,Abha,80205.41,22,3645.7
C03282,Returning,Makkah,81041.5,21,3859.12
C03283,Loyal,Dammam,37307.23,12,3108.94
C03284,Returning,Dammam,65301.3,17,3841.25
C03285,Loyal,Abha,71234.95,22,3237.95
C03286,Returning,Dammam,46858.04,10,4685.8
C03287,Returning,Riyadh,40639.58,12,3386.63
C03288,Returning,Madinah,106272.54,25,4250.9
C03289,Returning,Riyadh,97216.23,24,4050.68
C03290,Returning,Dammam,82877.15,24,3453.21
C03291,New,Dammam,57805.58,15,3853.71
C03292,Loyal,Riyadh,49246.55,21,2345.07
C03293,Returning,Dammam,52552.83,20,2627.64
C03294,Loyal,Makkah,63456.53,24,2644.02
C03295,New,Khobar,119814.37,30,3993.81
C03296,New,Riyadh,57497.28,20,2874.86
C03297,Returning,Jeddah,38152.32,10,3815.23
C03298,Loyal,Makkah,64056.270000000004,22,2911.65
